,dayofweek,startDate_year,startDate_month,startDate_day,startDate_hour,startDate_minute,holiday,schoolHoliday,predicted_load
1339,3,2015,5,14,22,30,1,0,192.71556
1340,3,2015,5,14,22,45,1,0,192.48853
1341,3,2015,5,14,23,0,1,0,191.9591
1342,3,2015,5,14,23,15,1,0,191.7394
1343,3,2015,5,14,23,30,1,0,192.57808
1344,3,2015,5,14,23,45,1,0,192.32506
1345,4,2015,5,15,0,0,0,0,336.8606
1346,4,2015,5,15,0,15,0,0,334.27054
1347,4,2015,5,15,0,30,0,0,331.7411
1348,4,2015,5,15,0,45,0,0,330.96283
1349,4,2015,5,15,1,0,0,0,322.40485
1350,4,2015,5,15,1,15,0,0,322.6093
1351,4,2015,5,15,1,30,0,0,323.93573
1352,4,2015,5,15,1,45,0,0,324.5018
1353,4,2015,5,15,2,0,0,0,321.0577
1354,4,2015,5,15,2,15,0,0,320.33945
1355,4,2015,5,15,2,30,0,0,317.72937
1356,4,2015,5,15,2,45,0,0,317.2838
1357,4,2015,5,15,3,0,0,0,320.64093
1358,4,2015,5,15,3,15,0,0,323.2246
1359,4,2015,5,15,3,30,0,0,323.8472
1360,4,2015,5,15,3,45,0,0,324.48795
1361,4,2015,5,15,4,0,0,0,324.16003
1362,4,2015,5,15,4,15,0,0,326.41254
1363,4,2015,5,15,4,30,0,0,330.08514
1364,4,2015,5,15,4,45,0,0,332.9504
1365,4,2015,5,15,5,0,0,0,349.3907
1366,4,2015,5,15,5,15,0,0,354.48276
1367,4,2015,5,15,5,30,0,0,358.98468
1368,4,2015,5,15,5,45,0,0,362.26572
1369,4,2015,5,15,6,0,0,0,368.6871
1370,4,2015,5,15,6,15,0,0,375.19736
1371,4,2015,5,15,6,30,0,0,378.41684
1372,4,2015,5,15,6,45,0,0,380.51712
1373,4,2015,5,15,7,0,0,0,382.06705
1374,4,2015,5,15,7,15,0,0,382.31424
1375,4,2015,5,15,7,30,0,0,383.06744
1376,4,2015,5,15,7,45,0,0,383.6099
1377,4,2015,5,15,8,0,0,0,383.55225
1378,4,2015,5,15,8,15,0,0,383.7917
1379,4,2015,5,15,8,30,0,0,384.1922
1380,4,2015,5,15,8,45,0,0,384.2709
1381,4,2015,5,15,9,0,0,0,369.00424
1382,4,2015,5,15,9,15,0,0,366.733
1383,4,2015,5,15,9,30,0,0,375.774
1384,4,2015,5,15,9,45,0,0,380.04578
1385,4,2015,5,15,10,0,0,0,379.29492
1386,4,2015,5,15,10,15,0,0,379.66544
1387,4,2015,5,15,10,30,0,0,379.994
1388,4,2015,5,15,10,45,0,0,379.98267
1389,4,2015,5,15,11,0,0,0,378.85077
1390,4,2015,5,15,11,15,0,0,378.68262
1391,4,2015,5,15,11,30,0,0,378.1548
1392,4,2015,5,15,11,45,0,0,377.6737
1393,4,2015,5,15,12,0,0,0,376.51086
1394,4,2015,5,15,12,15,0,0,377.78702
1395,4,2015,5,15,12,30,0,0,378.43515
1396,4,2015,5,15,12,45,0,0,378.7614
1397,4,2015,5,15,13,0,0,0,379.1717
1398,4,2015,5,15,13,15,0,0,378.87076
1399,4,2015,5,15,13,30,0,0,378.93845
1400,4,2015,5,15,13,45,0,0,378.56314
1401,4,2015,5,15,14,0,0,0,374.88348
1402,4,2015,5,15,14,15,0,0,374.1693
1403,4,2015,5,15,14,30,0,0,374.6656
1404,4,2015,5,15,14,45,0,0,374.6402
1405,4,2015,5,15,15,0,0,0,372.02472
1406,4,2015,5,15,15,15,0,0,371.10263
1407,4,2015,5,15,15,30,0,0,370.6765
1408,4,2015,5,15,15,45,0,0,370.48407
1409,4,2015,5,15,16,0,0,0,367.17288
1410,4,2015,5,15,16,15,0,0,366.39734
1411,4,2015,5,15,16,30,0,0,365.8064
1412,4,2015,5,15,16,45,0,0,364.52698
1413,4,2015,5,15,17,0,0,0,356.36966
1414,4,2015,5,15,17,15,0,0,355.49362
1415,4,2015,5,15,17,30,0,0,354.70303
1416,4,2015,5,15,17,45,0,0,352.56384
1417,4,2015,5,15,18,0,0,0,342.58942
1418,4,2015,5,15,18,15,0,0,341.87585
1419,4,2015,5,15,18,30,0,0,341.0538
1420,4,2015,5,15,18,45,0,0,338.88818
1421,4,2015,5,15,19,0,0,0,340.44366
1422,4,2015,5,15,19,15,0,0,340.24814
1423,4,2015,5,15,19,30,0,0,339.7176
1424,4,2015,5,15,19,45,0,0,337.9835
1425,4,2015,5,15,20,0,0,0,339.23706
1426,4,2015,5,15,20,15,0,0,338.97513
1427,4,2015,5,15,20,30,0,0,338.21588
1428,4,2015,5,15,20,45,0,0,336.24792
1429,4,2015,5,15,21,0,0,0,332.98218
1430,4,2015,5,15,21,15,0,0,332.53384
1431,4,2015,5,15,21,30,0,0,331.49164
1432,4,2015,5,15,21,45,0,0,328.5061
1433,4,2015,5,15,22,0,0,0,315.52625
1434,4,2015,5,15,22,15,0,0,314.49207
1435,4,2015,5,15,22,30,0,0,311.9348
1436,4,2015,5,15,22,45,0,0,310.23044
1437,4,2015,5,15,23,0,0,0,312.3101
1438,4,2015,5,15,23,15,0,0,310.11703
1439,4,2015,5,15,23,30,0,0,306.53476
1440,4,2015,5,15,23,45,0,0,305.063
1441,5,2015,5,16,0,0,0,0,306.44794
1442,5,2015,5,16,0,15,0,0,305.61505
1443,5,2015,5,16,0,30,0,0,304.11493
1444,5,2015,5,16,0,45,0,0,298.58612
1445,5,2015,5,16,1,0,0,0,297.33722
1446,5,2015,5,16,1,15,0,0,296.79886
1447,5,2015,5,16,1,30,0,0,298.2263
1448,5,2015,5,16,1,45,0,0,296.21744
1449,5,2015,5,16,2,0,0,0,286.26035
1450,5,2015,5,16,2,15,0,0,285.1824
1451,5,2015,5,16,2,30,0,0,286.252
1452,5,2015,5,16,2,45,0,0,286.0385
1453,5,2015,5,16,3,0,0,0,285.68973
1454,5,2015,5,16,3,15,0,0,284.49173
1455,5,2015,5,16,3,30,0,0,284.01523
1456,5,2015,5,16,3,45,0,0,283.91956
1457,5,2015,5,16,4,0,0,0,286.0007
1458,5,2015,5,16,4,15,0,0,283.6878
1459,5,2015,5,16,4,30,0,0,282.83597
1460,5,2015,5,16,4,45,0,0,280.99478
1461,5,2015,5,16,5,0,0,0,276.02356
1462,5,2015,5,16,5,15,0,0,272.24265
1463,5,2015,5,16,5,30,0,0,270.8873
1464,5,2015,5,16,5,45,0,0,268.21753
1465,5,2015,5,16,6,0,0,0,259.2381
1466,5,2015,5,16,6,15,0,0,260.3064
1467,5,2015,5,16,6,30,0,0,262.08597
1468,5,2015,5,16,6,45,0,0,262.7452
1469,5,2015,5,16,7,0,0,0,263.681
1470,5,2015,5,16,7,15,0,0,263.15936
1471,5,2015,5,16,7,30,0,0,263.84802
1472,5,2015,5,16,7,45,0,0,263.99503
1473,5,2015,5,16,8,0,0,0,265.98648
1474,5,2015,5,16,8,15,0,0,265.66333
1475,5,2015,5,16,8,30,0,0,266.04443
1476,5,2015,5,16,8,45,0,0,265.20465
1477,5,2015,5,16,9,0,0,0,260.52103
1478,5,2015,5,16,9,15,0,0,259.7369
1479,5,2015,5,16,9,30,0,0,260.80243
1480,5,2015,5,16,9,45,0,0,260.7568
1481,5,2015,5,16,10,0,0,0,260.4471
1482,5,2015,5,16,10,15,0,0,259.97186
1483,5,2015,5,16,10,30,0,0,260.57697
1484,5,2015,5,16,10,45,0,0,260.1429
1485,5,2015,5,16,11,0,0,0,255.50876
1486,5,2015,5,16,11,15,0,0,253.51448
1487,5,2015,5,16,11,30,0,0,253.30292
1488,5,2015,5,16,11,45,0,0,250.56567
1489,5,2015,5,16,12,0,0,0,238.28168
1490,5,2015,5,16,12,15,0,0,230.7736
1491,5,2015,5,16,12,30,0,0,225.91104
1492,5,2015,5,16,12,45,0,0,222.11589
1493,5,2015,5,16,13,0,0,0,215.00658
1494,5,2015,5,16,13,15,0,0,212.97653
1495,5,2015,5,16,13,30,0,0,212.5286
1496,5,2015,5,16,13,45,0,0,210.5783
1497,5,2015,5,16,14,0,0,0,204.48154
1498,5,2015,5,16,14,15,0,0,203.36797
1499,5,2015,5,16,14,30,0,0,203.5241
1500,5,2015,5,16,14,45,0,0,202.82867
1501,5,2015,5,16,15,0,0,0,198.7226
1502,5,2015,5,16,15,15,0,0,198.08183
1503,5,2015,5,16,15,30,0,0,198.8431
1504,5,2015,5,16,15,45,0,0,198.38435
1505,5,2015,5,16,16,0,0,0,199.33398
1506,5,2015,5,16,16,15,0,0,198.50856
1507,5,2015,5,16,16,30,0,0,198.8265
1508,5,2015,5,16,16,45,0,0,197.98456
1509,5,2015,5,16,17,0,0,0,197.55412
1510,5,2015,5,16,17,15,0,0,196.78072
1511,5,2015,5,16,17,30,0,0,196.95825
1512,5,2015,5,16,17,45,0,0,196.09041
1513,5,2015,5,16,18,0,0,0,194.00586
1514,5,2015,5,16,18,15,0,0,193.17569
1515,5,2015,5,16,18,30,0,0,193.24214
1516,5,2015,5,16,18,45,0,0,191.522
1517,5,2015,5,16,19,0,0,0,189.84808
1518,5,2015,5,16,19,15,0,0,188.97632
1519,5,2015,5,16,19,30,0,0,189.0644
1520,5,2015,5,16,19,45,0,0,187.67856
1521,5,2015,5,16,20,0,0,0,183.532
1522,5,2015,5,16,20,15,0,0,182.17691
1523,5,2015,5,16,20,30,0,0,181.96239
1524,5,2015,5,16,20,45,0,0,180.45372
1525,5,2015,5,16,21,0,0,0,176.9643
1526,5,2015,5,16,21,15,0,0,175.80284
1527,5,2015,5,16,21,30,0,0,175.67438
1528,5,2015,5,16,21,45,0,0,174.2342
1529,5,2015,5,16,22,0,0,0,171.54985
1530,5,2015,5,16,22,15,0,0,170.63895
1531,5,2015,5,16,22,30,0,0,170.55965
1532,5,2015,5,16,22,45,0,0,169.55978
1533,5,2015,5,16,23,0,0,0,169.36848
1534,5,2015,5,16,23,15,0,0,168.5857
1535,5,2015,5,16,23,30,0,0,168.5381
1536,5,2015,5,16,23,45,0,0,167.86409
1537,6,2015,5,17,0,0,0,0,169.08052
1538,6,2015,5,17,0,15,0,0,168.90334
1539,6,2015,5,17,0,30,0,0,168.95645
1540,6,2015,5,17,0,45,0,0,168.95522
1541,6,2015,5,17,1,0,0,0,167.3485
1542,6,2015,5,17,1,15,0,0,167.30972
1543,6,2015,5,17,1,30,0,0,167.74158
1544,6,2015,5,17,1,45,0,0,167.97162
1545,6,2015,5,17,2,0,0,0,167.41872
1546,6,2015,5,17,2,15,0,0,167.3511
1547,6,2015,5,17,2,30,0,0,167.21585
1548,6,2015,5,17,2,45,0,0,167.09027
1549,6,2015,5,17,3,0,0,0,166.95921
1550,6,2015,5,17,3,15,0,0,166.73137
1551,6,2015,5,17,3,30,0,0,166.28783
1552,6,2015,5,17,3,45,0,0,165.66003
1553,6,2015,5,17,4,0,0,0,164.58221
1554,6,2015,5,17,4,15,0,0,164.09392
1555,6,2015,5,17,4,30,0,0,163.72697
1556,6,2015,5,17,4,45,0,0,162.50156
1557,6,2015,5,17,5,0,0,0,156.0675
1558,6,2015,5,17,5,15,0,0,155.52269
1559,6,2015,5,17,5,30,0,0,154.85956
1560,6,2015,5,17,5,45,0,0,153.506
1561,6,2015,5,17,6,0,0,0,149.56064
1562,6,2015,5,17,6,15,0,0,150.4927
1563,6,2015,5,17,6,30,0,0,151.16724
1564,6,2015,5,17,6,45,0,0,151.3769
1565,6,2015,5,17,7,0,0,0,151.0859
1566,6,2015,5,17,7,15,0,0,151.18228
1567,6,2015,5,17,7,30,0,0,151.33977
1568,6,2015,5,17,7,45,0,0,151.45341
1569,6,2015,5,17,8,0,0,0,152.6135
1570,6,2015,5,17,8,15,0,0,152.81618
1571,6,2015,5,17,8,30,0,0,152.91441
1572,6,2015,5,17,8,45,0,0,152.90533
1573,6,2015,5,17,9,0,0,0,153.3875
1574,6,2015,5,17,9,15,0,0,153.2271
1575,6,2015,5,17,9,30,0,0,153.90468
1576,6,2015,5,17,9,45,0,0,154.09604
1577,6,2015,5,17,10,0,0,0,153.98407
1578,6,2015,5,17,10,15,0,0,153.981
1579,6,2015,5,17,10,30,0,0,154.11198
1580,6,2015,5,17,10,45,0,0,154.08182
1581,6,2015,5,17,11,0,0,0,154.04434
1582,6,2015,5,17,11,15,0,0,153.89777
1583,6,2015,5,17,11,30,0,0,153.91908
1584,6,2015,5,17,11,45,0,0,153.76073
1585,6,2015,5,17,12,0,0,0,153.03108
1586,6,2015,5,17,12,15,0,0,152.9221
1587,6,2015,5,17,12,30,0,0,152.84192
1588,6,2015,5,17,12,45,0,0,152.87617
1589,6,2015,5,17,13,0,0,0,150.81325
1590,6,2015,5,17,13,15,0,0,150.57071
1591,6,2015,5,17,13,30,0,0,150.55899
1592,6,2015,5,17,13,45,0,0,150.5694
1593,6,2015,5,17,14,0,0,0,148.63742
1594,6,2015,5,17,14,15,0,0,148.38255
1595,6,2015,5,17,14,30,0,0,148.40073
1596,6,2015,5,17,14,45,0,0,148.48116
1597,6,2015,5,17,15,0,0,0,147.54716
1598,6,2015,5,17,15,15,0,0,147.393
1599,6,2015,5,17,15,30,0,0,147.43073
1600,6,2015,5,17,15,45,0,0,147.42851
1601,6,2015,5,17,16,0,0,0,147.6824
1602,6,2015,5,17,16,15,0,0,147.50931
1603,6,2015,5,17,16,30,0,0,147.66962
1604,6,2015,5,17,16,45,0,0,147.70184
1605,6,2015,5,17,17,0,0,0,148.71948
1606,6,2015,5,17,17,15,0,0,148.74611
1607,6,2015,5,17,17,30,0,0,149.01982
1608,6,2015,5,17,17,45,0,0,149.179
1609,6,2015,5,17,18,0,0,0,148.9513
1610,6,2015,5,17,18,15,0,0,149.108
1611,6,2015,5,17,18,30,0,0,149.43915
1612,6,2015,5,17,18,45,0,0,149.65224
1613,6,2015,5,17,19,0,0,0,149.4078
1614,6,2015,5,17,19,15,0,0,149.88411
1615,6,2015,5,17,19,30,0,0,150.5673
1616,6,2015,5,17,19,45,0,0,151.2695
1617,6,2015,5,17,20,0,0,0,155.19402
1618,6,2015,5,17,20,15,0,0,156.5911
1619,6,2015,5,17,20,30,0,0,159.33896
1620,6,2015,5,17,20,45,0,0,162.54695
1621,6,2015,5,17,21,0,0,0,169.90614
1622,6,2015,5,17,21,15,0,0,174.59116
1623,6,2015,5,17,21,30,0,0,179.27516
1624,6,2015,5,17,21,45,0,0,184.37119
1625,6,2015,5,17,22,0,0,0,196.72978
1626,6,2015,5,17,22,15,0,0,200.3444
1627,6,2015,5,17,22,30,0,0,201.62198
1628,6,2015,5,17,22,45,0,0,202.58101
1629,6,2015,5,17,23,0,0,0,203.82985
1630,6,2015,5,17,23,15,0,0,204.83653
1631,6,2015,5,17,23,30,0,0,205.32626
1632,6,2015,5,17,23,45,0,0,205.67397
1633,0,2015,5,18,0,0,0,0,209.08061
1634,0,2015,5,18,0,15,0,0,208.88683
1635,0,2015,5,18,0,30,0,0,208.01672
1636,0,2015,5,18,0,45,0,0,208.12154
1637,0,2015,5,18,1,0,0,0,211.98666
1638,0,2015,5,18,1,15,0,0,211.96817
1639,0,2015,5,18,1,30,0,0,212.248
1640,0,2015,5,18,1,45,0,0,212.44891
1641,0,2015,5,18,2,0,0,0,211.47282
1642,0,2015,5,18,2,15,0,0,211.5987
1643,0,2015,5,18,2,30,0,0,212.03462
1644,0,2015,5,18,2,45,0,0,212.82869
1645,0,2015,5,18,3,0,0,0,219.50533
1646,0,2015,5,18,3,15,0,0,222.14912
1647,0,2015,5,18,3,30,0,0,225.74599
1648,0,2015,5,18,3,45,0,0,228.13399
1649,0,2015,5,18,4,0,0,0,240.64127
1650,0,2015,5,18,4,15,0,0,245.98645
1651,0,2015,5,18,4,30,0,0,249.88518
1652,0,2015,5,18,4,45,0,0,253.67679
1653,0,2015,5,18,5,0,0,0,267.77036
1654,0,2015,5,18,5,15,0,0,277.79147
1655,0,2015,5,18,5,30,0,0,286.25555
1656,0,2015,5,18,5,45,0,0,296.39102
1657,0,2015,5,18,6,0,0,0,317.11606
1658,0,2015,5,18,6,15,0,0,329.81107
1659,0,2015,5,18,6,30,0,0,337.00357
1660,0,2015,5,18,6,45,0,0,341.5148
1661,0,2015,5,18,7,0,0,0,349.90915
1662,0,2015,5,18,7,15,0,0,353.5689
1663,0,2015,5,18,7,30,0,0,359.26205
1664,0,2015,5,18,7,45,0,0,361.74576
1665,0,2015,5,18,8,0,0,0,358.91318
1666,0,2015,5,18,8,15,0,0,360.2877
1667,0,2015,5,18,8,30,0,0,366.55075
1668,0,2015,5,18,8,45,0,0,368.2337
1669,0,2015,5,18,9,0,0,0,351.76556
1670,0,2015,5,18,9,15,0,0,350.66672
1671,0,2015,5,18,9,30,0,0,363.5793
1672,0,2015,5,18,9,45,0,0,371.011
1673,0,2015,5,18,10,0,0,0,386.0331
1674,0,2015,5,18,10,15,0,0,386.6724
1675,0,2015,5,18,10,30,0,0,387.52365
1676,0,2015,5,18,10,45,0,0,387.8305
1677,0,2015,5,18,11,0,0,0,387.46796
1678,0,2015,5,18,11,15,0,0,387.00327
1679,0,2015,5,18,11,30,0,0,386.60507
1680,0,2015,5,18,11,45,0,0,386.1162
1681,0,2015,5,18,12,0,0,0,385.63528
1682,0,2015,5,18,12,15,0,0,386.84555
1683,0,2015,5,18,12,30,0,0,387.71774
1684,0,2015,5,18,12,45,0,0,388.17014
1685,0,2015,5,18,13,0,0,0,390.8099
1686,0,2015,5,18,13,15,0,0,390.33295
1687,0,2015,5,18,13,30,0,0,390.84125
1688,0,2015,5,18,13,45,0,0,390.72375
1689,0,2015,5,18,14,0,0,0,389.32635
1690,0,2015,5,18,14,15,0,0,388.88718
1691,0,2015,5,18,14,30,0,0,389.53787
1692,0,2015,5,18,14,45,0,0,390.23868
1693,0,2015,5,18,15,0,0,0,389.3049
1694,0,2015,5,18,15,15,0,0,388.59946
1695,0,2015,5,18,15,30,0,0,389.00613
1696,0,2015,5,18,15,45,0,0,389.39325
1697,0,2015,5,18,16,0,0,0,388.35657
1698,0,2015,5,18,16,15,0,0,387.50888
1699,0,2015,5,18,16,30,0,0,387.85452
1700,0,2015,5,18,16,45,0,0,388.00653
1701,0,2015,5,18,17,0,0,0,383.92487
1702,0,2015,5,18,17,15,0,0,383.3445
1703,0,2015,5,18,17,30,0,0,383.85492
1704,0,2015,5,18,17,45,0,0,384.00458
1705,0,2015,5,18,18,0,0,0,381.85654
1706,0,2015,5,18,18,15,0,0,381.3527
1707,0,2015,5,18,18,30,0,0,381.7258
1708,0,2015,5,18,18,45,0,0,381.54105
1709,0,2015,5,18,19,0,0,0,381.4767
1710,0,2015,5,18,19,15,0,0,381.53973
1711,0,2015,5,18,19,30,0,0,382.08032
1712,0,2015,5,18,19,45,0,0,382.1802
1713,0,2015,5,18,20,0,0,0,380.55643
1714,0,2015,5,18,20,15,0,0,380.69586
1715,0,2015,5,18,20,30,0,0,381.15244
1716,0,2015,5,18,20,45,0,0,381.43497
1717,0,2015,5,18,21,0,0,0,380.80118
1718,0,2015,5,18,21,15,0,0,380.8014
1719,0,2015,5,18,21,30,0,0,381.24738
1720,0,2015,5,18,21,45,0,0,380.51135
1721,0,2015,5,18,22,0,0,0,368.41046
1722,0,2015,5,18,22,15,0,0,367.7494
1723,0,2015,5,18,22,30,0,0,368.08652
1724,0,2015,5,18,22,45,0,0,368.13126
1725,0,2015,5,18,23,0,0,0,360.38962
1726,0,2015,5,18,23,15,0,0,356.96933
1727,0,2015,5,18,23,30,0,0,357.48328
1728,0,2015,5,18,23,45,0,0,358.09167
1729,1,2015,5,19,0,0,0,0,343.7606
1730,1,2015,5,19,0,15,0,0,341.13046
1731,1,2015,5,19,0,30,0,0,338.98068
1732,1,2015,5,19,0,45,0,0,339.13257
1733,1,2015,5,19,1,0,0,0,333.55588
1734,1,2015,5,19,1,15,0,0,333.63263
1735,1,2015,5,19,1,30,0,0,334.17557
1736,1,2015,5,19,1,45,0,0,334.86862
1737,1,2015,5,19,2,0,0,0,332.4208
1738,1,2015,5,19,2,15,0,0,331.81226
1739,1,2015,5,19,2,30,0,0,330.13242
1740,1,2015,5,19,2,45,0,0,330.69678
1741,1,2015,5,19,3,0,0,0,334.28085
1742,1,2015,5,19,3,15,0,0,336.41068
1743,1,2015,5,19,3,30,0,0,336.20853
1744,1,2015,5,19,3,45,0,0,337.2912
1745,1,2015,5,19,4,0,0,0,340.5449
1746,1,2015,5,19,4,15,0,0,342.93744
1747,1,2015,5,19,4,30,0,0,345.33707
1748,1,2015,5,19,4,45,0,0,348.8106
1749,1,2015,5,19,5,0,0,0,363.47397
1750,1,2015,5,19,5,15,0,0,370.8339
1751,1,2015,5,19,5,30,0,0,377.3168
1752,1,2015,5,19,5,45,0,0,382.4449
1753,1,2015,5,19,6,0,0,0,386.18286
1754,1,2015,5,19,6,15,0,0,393.92197
1755,1,2015,5,19,6,30,0,0,398.72867
1756,1,2015,5,19,6,45,0,0,401.8407
1757,1,2015,5,19,7,0,0,0,404.98425
1758,1,2015,5,19,7,15,0,0,405.34393
1759,1,2015,5,19,7,30,0,0,406.27258
1760,1,2015,5,19,7,45,0,0,407.27002
1761,1,2015,5,19,8,0,0,0,406.95218
1762,1,2015,5,19,8,15,0,0,406.9877
1763,1,2015,5,19,8,30,0,0,407.19617
1764,1,2015,5,19,8,45,0,0,407.58426
1765,1,2015,5,19,9,0,0,0,390.2021
1766,1,2015,5,19,9,15,0,0,387.915
1767,1,2015,5,19,9,30,0,0,397.91293
1768,1,2015,5,19,9,45,0,0,403.09918
1769,1,2015,5,19,10,0,0,0,412.57397
1770,1,2015,5,19,10,15,0,0,413.19846
1771,1,2015,5,19,10,30,0,0,413.40903
1772,1,2015,5,19,10,45,0,0,413.4807
1773,1,2015,5,19,11,0,0,0,413.44998
1774,1,2015,5,19,11,15,0,0,413.34216
1775,1,2015,5,19,11,30,0,0,412.53925
1776,1,2015,5,19,11,45,0,0,411.94202
1777,1,2015,5,19,12,0,0,0,411.4455
1778,1,2015,5,19,12,15,0,0,413.06845
1779,1,2015,5,19,12,30,0,0,413.92722
1780,1,2015,5,19,12,45,0,0,414.20486
1781,1,2015,5,19,13,0,0,0,415.88364
1782,1,2015,5,19,13,15,0,0,415.52145
1783,1,2015,5,19,13,30,0,0,415.915
1784,1,2015,5,19,13,45,0,0,415.9023
1785,1,2015,5,19,14,0,0,0,413.88443
1786,1,2015,5,19,14,15,0,0,413.21613
1787,1,2015,5,19,14,30,0,0,413.79822
1788,1,2015,5,19,14,45,0,0,414.45316
1789,1,2015,5,19,15,0,0,0,413.6679
1790,1,2015,5,19,15,15,0,0,412.83847
1791,1,2015,5,19,15,30,0,0,412.67206
1792,1,2015,5,19,15,45,0,0,412.93454
1793,1,2015,5,19,16,0,0,0,410.74213
1794,1,2015,5,19,16,15,0,0,409.8801
1795,1,2015,5,19,16,30,0,0,409.7605
1796,1,2015,5,19,16,45,0,0,409.42883
1797,1,2015,5,19,17,0,0,0,399.6657
1798,1,2015,5,19,17,15,0,0,399.07098
1799,1,2015,5,19,17,30,0,0,399.20917
1800,1,2015,5,19,17,45,0,0,398.8772
1801,1,2015,5,19,18,0,0,0,389.63397
1802,1,2015,5,19,18,15,0,0,389.10275
1803,1,2015,5,19,18,30,0,0,389.0996
1804,1,2015,5,19,18,45,0,0,388.46188
1805,1,2015,5,19,19,0,0,0,389.00455
1806,1,2015,5,19,19,15,0,0,389.25366
1807,1,2015,5,19,19,30,0,0,389.39066
1808,1,2015,5,19,19,45,0,0,389.0947
1809,1,2015,5,19,20,0,0,0,387.48334
1810,1,2015,5,19,20,15,0,0,387.66315
1811,1,2015,5,19,20,30,0,0,387.72327
1812,1,2015,5,19,20,45,0,0,387.51727
1813,1,2015,5,19,21,0,0,0,386.95453
1814,1,2015,5,19,21,15,0,0,387.14093
1815,1,2015,5,19,21,30,0,0,386.94403
1816,1,2015,5,19,21,45,0,0,385.39096
1817,1,2015,5,19,22,0,0,0,371.07425
1818,1,2015,5,19,22,15,0,0,370.75092
1819,1,2015,5,19,22,30,0,0,370.36725
1820,1,2015,5,19,22,45,0,0,369.91943
1821,1,2015,5,19,23,0,0,0,364.05917
1822,1,2015,5,19,23,15,0,0,360.35864
1823,1,2015,5,19,23,30,0,0,359.8003
1824,1,2015,5,19,23,45,0,0,359.92352
1825,2,2015,5,20,0,0,0,0,352.681
1826,2,2015,5,20,0,15,0,0,350.48694
1827,2,2015,5,20,0,30,0,0,348.5945
1828,2,2015,5,20,0,45,0,0,348.63593
1829,2,2015,5,20,1,0,0,0,340.67215
1830,2,2015,5,20,1,15,0,0,340.91306
1831,2,2015,5,20,1,30,0,0,342.2233
1832,2,2015,5,20,1,45,0,0,342.55182
1833,2,2015,5,20,2,0,0,0,339.1952
1834,2,2015,5,20,2,15,0,0,338.67557
1835,2,2015,5,20,2,30,0,0,337.40567
1836,2,2015,5,20,2,45,0,0,337.49734
1837,2,2015,5,20,3,0,0,0,340.3541
1838,2,2015,5,20,3,15,0,0,342.44977
1839,2,2015,5,20,3,30,0,0,342.95303
1840,2,2015,5,20,3,45,0,0,343.8701
1841,2,2015,5,20,4,0,0,0,345.58072
1842,2,2015,5,20,4,15,0,0,348.0476
1843,2,2015,5,20,4,30,0,0,350.7221
1844,2,2015,5,20,4,45,0,0,354.0547
1845,2,2015,5,20,5,0,0,0,367.2937
1846,2,2015,5,20,5,15,0,0,374.1566
1847,2,2015,5,20,5,30,0,0,380.5542
1848,2,2015,5,20,5,45,0,0,385.24597
1849,2,2015,5,20,6,0,0,0,387.924
1850,2,2015,5,20,6,15,0,0,395.85953
1851,2,2015,5,20,6,30,0,0,400.81866
1852,2,2015,5,20,6,45,0,0,403.4556
1853,2,2015,5,20,7,0,0,0,404.97382
1854,2,2015,5,20,7,15,0,0,405.54718
1855,2,2015,5,20,7,30,0,0,406.4272
1856,2,2015,5,20,7,45,0,0,407.0631
1857,2,2015,5,20,8,0,0,0,406.97723
1858,2,2015,5,20,8,15,0,0,407.14056
1859,2,2015,5,20,8,30,0,0,407.4176
1860,2,2015,5,20,8,45,0,0,407.5528
1861,2,2015,5,20,9,0,0,0,390.65222
1862,2,2015,5,20,9,15,0,0,388.53687
1863,2,2015,5,20,9,30,0,0,398.43243
1864,2,2015,5,20,9,45,0,0,403.0023
1865,2,2015,5,20,10,0,0,0,412.25983
1866,2,2015,5,20,10,15,0,0,412.8848
1867,2,2015,5,20,10,30,0,0,413.07935
1868,2,2015,5,20,10,45,0,0,413.04358
1869,2,2015,5,20,11,0,0,0,412.9941
1870,2,2015,5,20,11,15,0,0,413.12366
1871,2,2015,5,20,11,30,0,0,412.35196
1872,2,2015,5,20,11,45,0,0,411.54462
1873,2,2015,5,20,12,0,0,0,410.94534
1874,2,2015,5,20,12,15,0,0,413.0887
1875,2,2015,5,20,12,30,0,0,414.0173
1876,2,2015,5,20,12,45,0,0,414.23358
1877,2,2015,5,20,13,0,0,0,416.2934
1878,2,2015,5,20,13,15,0,0,416.11658
1879,2,2015,5,20,13,30,0,0,416.46774
1880,2,2015,5,20,13,45,0,0,416.594
1881,2,2015,5,20,14,0,0,0,415.05862
1882,2,2015,5,20,14,15,0,0,414.21924
1883,2,2015,5,20,14,30,0,0,414.6746
1884,2,2015,5,20,14,45,0,0,415.13382
1885,2,2015,5,20,15,0,0,0,414.76212
1886,2,2015,5,20,15,15,0,0,413.71973
1887,2,2015,5,20,15,30,0,0,413.48154
1888,2,2015,5,20,15,45,0,0,413.59592
1889,2,2015,5,20,16,0,0,0,412.1628
1890,2,2015,5,20,16,15,0,0,411.24063
1891,2,2015,5,20,16,30,0,0,411.0168
1892,2,2015,5,20,16,45,0,0,410.37924
1893,2,2015,5,20,17,0,0,0,401.21558
1894,2,2015,5,20,17,15,0,0,400.66315
1895,2,2015,5,20,17,30,0,0,400.66818
1896,2,2015,5,20,17,45,0,0,400.1066
